experimental frequency under nntm distribution	expected frequency under uniform distribution
4150703	0.000000000000000
0	1.25187593796898e6
1125308	0.000000000000000
0	626251.408127699
716483	0.000000000000000
0	391603.324129977
457816	0.000000000000000
0	274259.869453398
333808	0.000000000000000
0	205798.214446699
254432	0.000000000000000
0	161779.893494155
203586	0.000000000000000
0	131512.316540731
166631	0.000000000000000
0	109648.807997436
140162	0.000000000000000
0	93248.4870433061
120200	0.000000000000000
0	80573.4368564275
104200	0.000000000000000
0	70537.3821898740
91610	0.000000000000000
0	62430.0156676030
81120	0.000000000000000
0	55769.3087518913
72845	0.000000000000000
0	50217.8175005626
65415	0.000000000000000
0	45532.9868598138
59782	0.000000000000000
0	41536.4548670395
54718	0.000000000000000
0	38094.4405592980
50228	0.000000000000000
0	35104.8406975398
46210	0.000000000000000
0	32488.5196613452
43055	0.000000000000000
0	30183.2950565408
39696	0.000000000000000
0	28139.7001107199
37228	0.000000000000000
0	26317.9435151625
34864	0.000000000000000
0	24685.6925426748
32487	0.000000000000000
0	23216.4324806366
30784	0.000000000000000
0	21888.2361501787
29201	0.000000000000000
0	20682.8296100115
27748	0.000000000000000
0	19584.8747180280
26117	0.000000000000000
0	18581.4124729238
24777	0.000000000000000
0	17661.4269454430
23649	0.000000000000000
0	16815.5006278354
22353	0.000000000000000
0	16035.5397780593
21375	0.000000000000000
0	15314.5538528994
20588	0.000000000000000
0	14646.4771002345
19473	0.000000000000000
0	14026.0232776158
18564	0.000000000000000
0	13448.5665968439
18053	0.000000000000000
0	12910.0435792633
17314	0.000000000000000
0	12406.8716952984
16542	0.000000000000000
0	11935.8815610113
15867	0.000000000000000
0	11494.2601501606
15355	0.000000000000000
0	11079.5030070726
14831	0.000000000000000
0	10689.3738533210
14227	0.000000000000000
0	10321.8702988292
13802	0.000000000000000
0	9975.19461706220
13425	0.000000000000000
0	9647.72874045399
12992	0.000000000000000
0	9338.01278812353
12535	0.000000000000000
0	9044.72656232934
12217	0.000000000000000
0	8766.67354989276
11856	0.000000000000000
0	8502.76704525728
11418	0.000000000000000
0	8252.01807700723
11142	0.000000000000000
0	8013.52487268985
10771	0.000000000000000
0	7786.46364012022
10455	0.000000000000000
0	7570.08047891737
10178	0.000000000000000
0	7363.68426533211
10018	0.000000000000000
0	7166.64037767697
9679	0.000000000000000
0	6978.36514980531
9474	0.000000000000000
0	6798.32095686781
9109	0.000000000000000
0	6626.01185160721
8988	0.000000000000000
0	6460.97968122595
8578	0.000000000000000
0	6302.80062477108
8369	0.000000000000000
0	6151.08209934758
8282	0.000000000000000
0	6005.45999055601
8089	0.000000000000000
0	5865.59616856727
7907	0.000000000000000
0	5731.17625637093
7742	0.000000000000000
0	5601.90762110875
7587	0.000000000000000
0	5477.51756315011
7336	0.000000000000000
0	5357.75168078102
7271	0.000000000000000
0	5242.37239114323
7207	0.000000000000000
0	5131.15759044524
6936	0.000000000000000
0	5023.89943852779
6688	0.000000000000000
0	4920.40325465215
6584	0.000000000000000
0	4820.48651292912
6446	0.000000000000000
0	4723.97792715526
6382	0.000000000000000
0	4630.71661599776
6277	0.000000000000000
0	4540.55134049576
6148	0.000000000000000
0	4453.33980674430
5964	0.000000000000000
0	4368.94802741398
5852	0.000000000000000
0	4287.24973645114
5792	0.000000000000000
0	4208.12585191165
5802	0.000000000000000
0	4131.46398241738
5535	0.000000000000000
0	4057.15797319773
5420	0.000000000000000
0	3985.10748809697
5379	0.000000000000000
0	3915.21762429880
5276	0.000000000000000
0	3847.39855684793
5217	0.000000000000000
0	3781.56521034071
5148	0.000000000000000
0	3717.63695541630
5055	0.000000000000000
0	3655.53732791119
4918	0.000000000000000
0	3595.19376874641
4895	0.000000000000000
0	3536.53738280103
4804	0.000000000000000
0	3479.50271519031
4687	0.000000000000000
0	3424.02754351472
4680	0.000000000000000
0	3370.05268477849
4561	0.000000000000000
0	3317.52181579495
4453	0.000000000000000
0	3266.38130600338
4447	0.000000000000000
0	3216.58006171758
4438	0.000000000000000
0	3168.06938091379
4313	0.000000000000000
0	3120.80281774320
4258	0.000000000000000
0	3074.73605602527
4047	0.000000000000000
0	3029.82679104178
4106	0.000000000000000
0	2986.03461900930
3935	0.000000000000000
0	2943.32093366034
3929	0.000000000000000
0	2901.64882941043
3841	0.000000000000000
0	2860.98301063215
3856	0.000000000000000
0	2821.28970659563
3767	0.000000000000000
0	2782.53659167116
3680	0.000000000000000
0	2744.69271042164
3641	0.000000000000000
0	2707.72840724247
