experimental frequency under nntm distribution	expected frequency under uniform distribution
414725	0.000000000000000
0	125187.593796898
112620	0.000000000000000
0	62625.1408127699
71204	0.000000000000000
0	39160.3324129977
45973	0.000000000000000
0	27425.9869453398
33506	0.000000000000000
0	20579.8214446699
25476	0.000000000000000
0	16177.9893494155
20436	0.000000000000000
0	13151.2316540731
16563	0.000000000000000
0	10964.8807997436
14169	0.000000000000000
0	9324.84870433061
11962	0.000000000000000
0	8057.34368564275
10349	0.000000000000000
0	7053.73821898740
9207	0.000000000000000
0	6243.00156676030
8131	0.000000000000000
0	5576.93087518913
7333	0.000000000000000
0	5021.78175005626
6451	0.000000000000000
0	4553.29868598138
5941	0.000000000000000
0	4153.64548670395
5433	0.000000000000000
0	3809.44405592980
5125	0.000000000000000
0	3510.48406975398
4792	0.000000000000000
0	3248.85196613452
4301	0.000000000000000
0	3018.32950565408
4017	0.000000000000000
0	2813.97001107199
3735	0.000000000000000
0	2631.79435151625
3554	0.000000000000000
0	2468.56925426748
3313	0.000000000000000
0	2321.64324806366
3148	0.000000000000000
0	2188.82361501787
2960	0.000000000000000
0	2068.28296100115
2808	0.000000000000000
0	1958.48747180280
2576	0.000000000000000
0	1858.14124729238
2525	0.000000000000000
0	1766.14269454430
2388	0.000000000000000
0	1681.55006278354
2217	0.000000000000000
0	1603.55397780592
2122	0.000000000000000
0	1531.45538528994
2055	0.000000000000000
0	1464.64771002345
1934	0.000000000000000
0	1402.60232776158
1881	0.000000000000000
0	1344.85665968439
1765	0.000000000000000
0	1291.00435792633
1723	0.000000000000000
0	1240.68716952984
1623	0.000000000000000
0	1193.58815610113
1611	0.000000000000000
0	1149.42601501606
1510	0.000000000000000
0	1107.95030070726
1418	0.000000000000000
0	1068.93738533210
1424	0.000000000000000
0	1032.18702988292
1355	0.000000000000000
0	997.519461706219
1327	0.000000000000000
0	964.772874045398
1317	0.000000000000000
0	933.801278812353
1226	0.000000000000000
0	904.472656232934
1151	0.000000000000000
0	876.667354989276
1112	0.000000000000000
0	850.276704525728
1103	0.000000000000000
0	825.201807700724
1034	0.000000000000000
0	801.352487268985
1068	0.000000000000000
0	778.646364012022
1018	0.000000000000000
0	757.008047891737
1046	0.000000000000000
0	736.368426533211
1041	0.000000000000000
0	716.664037767697
994	0.000000000000000
0	697.836514980531
963	0.000000000000000
0	679.832095686781
893	0.000000000000000
0	662.601185160721
900	0.000000000000000
0	646.097968122595
855	0.000000000000000
0	630.280062477108
910	0.000000000000000
0	615.108209934758
870	0.000000000000000
0	600.545999055601
831	0.000000000000000
0	586.559616856727
824	0.000000000000000
0	573.117625637093
784	0.000000000000000
0	560.190762110875
788	0.000000000000000
0	547.751756315011
702	0.000000000000000
0	535.775168078102
714	0.000000000000000
0	524.237239114323
639	0.000000000000000
0	513.115759044524
707	0.000000000000000
0	502.389943852779
690	0.000000000000000
0	492.040325465215
650	0.000000000000000
0	482.048651292912
646	0.000000000000000
0	472.397792715526
597	0.000000000000000
0	463.071661599776
616	0.000000000000000
0	454.055134049576
611	0.000000000000000
0	445.333980674430
581	0.000000000000000
0	436.894802741398
591	0.000000000000000
0	428.724973645114
564	0.000000000000000
0	420.812585191165
585	0.000000000000000
0	413.146398241738
548	0.000000000000000
0	405.715797319773
514	0.000000000000000
0	398.510748809697
518	0.000000000000000
0	391.521762429880
522	0.000000000000000
0	384.739855684793
542	0.000000000000000
0	378.156521034071
484	0.000000000000000
